CEP,longitude,latitude,uf
29106560,-40.304874100000006,-20.341638600000003,ES
29112070,-40.3444282,-20.357033800000004,ES
29140782,-40.3702516,-20.3743709,ES
29112150,-40.3508054,-20.3571044,ES
29173710,-40.18949,-20.109562699999998,ES
29932090,0.0,0.0,
29704862,0.0,0.0,
29710015,0.0,0.0,
29700400,-40.6226265,-19.5343638,ES
29705212,-40.667754200000005,-19.491345499999998,ES
29941340,-39.87085,-18.7193703,ES
29943800,0.0,0.0,
29947010,0.0,0.0,
29210390,-40.518596200000005,-20.6594302,ES
29302360,-41.13557429999999,-20.8536797,ES
29306405,0.0,0.0,
29313310,-41.1245646,-20.828289399999996,ES
29313420,-41.150040999999995,-20.8303202,ES
29150130,-40.376148,-20.3263556,ES
29141734,-40.36817979999999,-20.377242199999998,ES
29115102,-40.340442100000004,-20.332566699999997,ES
29116150,-40.3347016,-20.3408926,ES
29140710,0.0,0.0,
29111410,-40.3546314,-20.3551255,ES
29115605,-40.329439,-20.3369891,ES
29118450,-40.3347016,-20.3482429,ES
29141620,-40.370729700000005,-20.352041500000002,ES
29106120,-40.304874100000006,-20.349297500000002,ES
29142373,-40.373157,-20.3702651,ES
29105080,-40.312531799999995,-20.364334699999997,ES
29100140,-40.294024,-20.329625,ES
29140450,-40.364698,-20.3301947,ES
29122390,-40.3027202,-20.335723899999998,ES
29146725,0.0,0.0,
29030260,-40.3377314,-20.282943799999998,ES
29705110,0.0,0.0,
29700705,-40.6272441,-19.5367965,ES
29700844,0.0,0.0,
29705520,-40.6579227,-19.495676,ES
29153130,-40.3692789,-20.304816,ES
29113540,0.0,0.0,
29106335,0.0,0.0,
29155370,-40.36483279999999,-20.3011715,ES
29150120,-40.376785399999996,-20.326179,ES
29300610,-41.129519200000004,-20.8465432,ES
29105560,-40.3109365,-20.3687589,ES
29938900,0.0,0.0,
29142342,0.0,0.0,
29101815,-40.2944229,-20.3541024,ES
29100420,-40.2965771,-20.3408683,ES
29122005,0.0,0.0,
29026390,0.0,0.0,
29040690,0.0,0.0,
29118670,0.0,0.0,
29103230,-40.3222283,-20.387412100000002,ES
29127059,-40.3581383,-20.438673899999998,ES
29114010,-40.3512836,-20.3375275,ES
29166200,-40.25646079999999,-20.172384,ES
29169250,-40.2610119,-20.144569600000004,ES
29315323,0.0,0.0,
29307400,-41.107574,-20.84204,ES
29317015,-41.14225769999999,-20.846188100000003,ES
29304064,-41.12101759999999,-20.866961800000002,ES
29310514,-41.1483901,-20.8392372,ES
29314130,-41.1773344,-20.8315935,ES
29152866,-40.3718453,-20.283314800000003,ES
29202020,0.0,0.0,
29111150,0.0,0.0,
29070651,-40.301500299999994,-20.2576171,ES
29101650,-40.2908324,-20.3513416,ES
29142540,0.0,0.0,
29100033,-40.29274729999999,-20.3388628,ES
29300170,0.0,0.0,
29317422,-41.141785999999996,-20.8531671,ES
29308145,-41.1166992,-20.8448669,ES
29309053,0.0,0.0,
29316088,0.0,0.0,
29305470,-41.10003409999999,-20.857010600000002,ES
29127064,0.0,0.0,
29129110,-40.3592541,-20.5059018,ES
29902260,-40.0653926,-19.3836763,ES
29201080,-40.504844,-20.677308899999996,ES
29217160,-40.4796626,-20.6396401,ES
29203270,-40.5193911,-20.6786337,ES
29126255,-40.3386881,-20.416512100000002,ES
29102588,-40.3131699,-20.3770249,ES
29106610,-40.3004066,-20.340729,ES
29104498,-40.320667,-20.368056,ES
29100110,-40.29622579999999,-20.330109600000004,ES
29101752,-40.2911515,-20.349415,ES
29112420,-40.3594135,-20.364517199999998,ES
29118300,-40.34279240000001,-20.3461422,ES
29101590,-40.284368900000004,-20.3495277,ES
29119030,-40.3310338,-20.3487988,ES
29108041,-40.310457899999996,-20.352501500000002,ES
29309070,0.0,0.0,
29307500,-41.111667600000004,-20.8418992,ES
29306760,-41.10222400000001,-20.8432879,ES
29302290,-41.13598270000001,-20.853499600000003,ES
29314797,0.0,0.0,
29315070,-41.103182700000005,-20.8812957,ES
29314793,-41.1047417,-20.877237899999997,ES
29157321,-40.38024670000001,-20.254920000000002,ES
29154150,-40.3888949,-20.3093575,ES
29163323,-40.2489969,-20.2192641,ES
29144826,-40.3942891,-20.3622859,ES
29103630,-40.3190684,-20.378609,ES
29153215,0.0,0.0,
29703100,-40.6387306,-19.5127329,ES
29704280,-40.6656136,-19.5241075,ES
29701250,-40.625482700000006,-19.539986199999998,ES
29220010,0.0,0.0,
29114726,-40.3434715,-20.3288193,ES
29153051,0.0,0.0,
29100340,-40.29577929999999,-20.332663399999998,ES
29129060,0.0,0.0,
29148480,-40.4010183,-20.3284168,ES
29157278,0.0,0.0,
29161567,-40.275814000000004,-20.2182038,ES
29161797,0.0,0.0,
29305170,0.0,0.0,
29313400,0.0,0.0,
29313470,-41.14917620000001,-20.8335358,ES
29307430,-41.108518,-20.8451121,ES
29306100,-41.09839229999999,-20.8549818,ES
29115826,-40.329758,-20.341495000000002,ES
29112540,-40.3551096,-20.3683132,ES
29111010,0.0,0.0,
29160555,0.0,0.0,
29107020,-40.2921498,-20.343035699999998,ES
29216300,-40.4855218,-20.649476999999997,ES
29100231,-40.291054100000004,-20.331129100000002,ES
29118785,-40.33515,-20.3515283,ES
29103770,0.0,0.0,
29143080,0.0,0.0,
29149570,-40.390966,-20.329442899999997,ES
29930010,-39.85550070000001,-18.7156947,ES
29703010,-40.63254329999999,-19.5262785,ES
29033312,-40.3345402,-20.282716600000004,ES
29106360,0.0,0.0,
29220670,-40.465159,-20.6197046,ES
29118590,-40.3321501,-20.3452739,ES
29116480,-40.3423554,-20.3412241,ES
29113220,-40.3457037,-20.374748899999997,ES
29315314,0.0,0.0,
29302390,-41.129991100000005,-20.852792800000003,ES
29317480,0.0,0.0,
29307520,0.0,0.0,
29307135,0.0,0.0,
29315060,0.0,0.0,
29040750,-40.3202682,-20.310045600000002,ES
29310710,0.0,0.0,
29072030,-40.2949016,-20.2622167,ES
29140110,-40.36355770000001,-20.3376495,ES
29114360,-40.350008300000006,-20.3317565,ES
29031215,0.0,0.0,
29941400,-39.870689299999995,-18.721552300000003,ES
29118055,0.0,0.0,
29703730,-40.6405549,-19.5269287,ES
29700410,-40.624371999999994,-19.5349577,ES
29141035,-40.367701700000005,-20.3441554,ES
29214280,-40.498881,-20.648773100000003,ES
29106190,-40.3070503,-20.345431100000003,ES
29140820,-40.376225500000004,-20.3717338,ES
29141848,-40.3938335,-20.371192800000003,ES
29118790,-40.33518,-20.3507137,ES
29105710,-40.3055348,-20.358037399999997,ES
29305455,0.0,0.0,
29316050,-41.103363,-20.8611158,ES
29309110,-41.1204747,-20.832517499999998,ES
29165020,-40.251082700000005,-20.2009679,ES
29047675,-40.307976399999994,-20.2984707,ES
29177222,-40.319470700000004,-20.1129285,ES
29700370,-40.6257905,-19.5349521,ES
29701340,-40.627012,-19.5391227,ES
29704050,-40.6570409,-19.519246799999998,ES
29710065,0.0,0.0,
29169100,-40.257159200000004,-20.1485331,ES
29109010,-40.31163370000001,-20.3540414,ES
29056010,0.0,0.0,
29148590,-40.4023724,-20.3295939,ES
29305580,-41.092230799999996,-20.8490009,ES
29103555,-40.326966999999996,-20.382316199999998,ES
29120340,-40.3166211,-20.3420033,ES
29105580,-40.3098198,-20.369834,ES
29141852,-40.3916172,-20.371853,ES
29047045,-40.31380789999999,-20.2984299,ES
29700300,-40.632473600000004,-19.5364951,ES
29297000,-41.0183944,-20.7020152,ES
29305441,-41.103482899999996,-20.8602628,ES
29108120,0.0,0.0,
29166872,-40.22984,-20.1940763,ES
29032357,-40.3264082,-20.2767107,ES
29901230,-40.053217,-19.4006594,ES
29908018,-40.06210859999999,-19.3359475,ES
29172120,-40.202676700000005,-20.176076000000002,ES
29040820,-40.3205075,-20.3094435,ES
29172300,-40.2176181,-20.1735961,ES
29150508,-40.3774228,-20.324778,ES
29047540,-40.3059909,-20.2992093,ES
29145416,-40.4022761,-20.349719699999998,ES
29026410,-40.3519213,-20.3055076,ES
45810000,-39.23755070000001,-16.5566178,BA
29311781,-41.149097600000005,-20.8457969,ES
29102300,-40.3012842,-20.3577199,ES
29700790,-40.61297709999999,-19.525075,ES
29704481,-40.6680713,-19.528540300000003,ES
29719110,0.0,0.0,
29701440,-40.6277891,-19.540328600000002,ES
29900530,-40.0662338,-19.3823539,ES
29310586,-41.1497265,-20.8383168,ES
29302180,0.0,0.0,
29313725,-41.1624188,-20.8476058,ES
29304080,-41.121235,-20.8630632,ES
29102690,0.0,0.0,
29032545,-40.31731729999999,-20.2757163,ES
29161703,-40.2825334,-20.235372,ES
29143012,0.0,0.0,
29145480,0.0,0.0,
29105460,-40.3106174,-20.3645582,ES
29111400,-40.357655799999996,-20.359644699999997,ES
29052102,0.0,0.0,
29157279,-40.3766419,-20.2553413,ES
29113076,-40.3524789,-20.3678859,ES
29164645,0.0,0.0,
29701010,-40.6213848,-19.5362144,ES
29701190,-40.6256414,-19.5394865,ES
29705510,-40.6596671,-19.495813300000002,ES
29705600,0.0,0.0,
29706801,-40.64761370000001,-19.5215953,ES
29700850,0.0,0.0,
29700863,-40.622467799999995,-19.536386,ES
29704130,-40.6548302,-19.5191111,ES
29903205,0.0,0.0,
29110090,0.0,0.0,
29108790,-40.31731729999999,-20.3501443,ES
29175050,-40.19556420000001,-20.1495905,ES
29142440,-40.372243700000006,-20.362413600000004,ES
29165120,-40.2569098,-20.1975365,ES
29111170,-40.353993700000004,-20.3504029,ES
29112650,-40.3622184,-20.369555300000002,ES
29010500,-40.33645569999999,-20.3154485,ES
29146060,-40.3909379,-20.3416805,ES
29031310,-40.3472354,-20.293299899999997,ES
29208130,0.0,0.0,
29302480,-41.1292833,-20.848512600000003,ES
29315100,-41.0990104,-20.880342000000002,ES
29700310,0.0,0.0,
29140230,-40.3640359,-20.335833100000002,ES
29901110,-40.0500125,-19.400891100000003,ES
29908675,-40.046407200000004,-19.3592057,ES
29906210,-40.0538579,-19.3564052,ES
29026370,-40.351602500000006,-20.3046773,ES
29114702,-40.3429932,-20.330023399999998,ES
29156417,0.0,0.0,
29149660,-40.3885935,-20.330404,ES
29106150,0.0,0.0,
29309420,-41.1185607,-20.825711399999996,ES
29307440,-41.1090687,-20.8416823,ES
29314008,0.0,0.0,
29314680,-41.1223624,-20.875159399999998,ES
29173035,-40.196363399999996,-20.196886399999997,ES
29120390,0.0,0.0,
29107292,-40.2997684,-20.3519349,ES
29122030,-40.307078600000004,-20.3388611,ES
29106420,-40.301364,-20.3462854,ES
29144343,0.0,0.0,
29113590,-40.3532007,-20.3681716,ES
29302080,-41.1310541,-20.850323899999996,ES
29110020,-40.3201885,-20.353944600000002,ES
29162440,-40.2739141,-20.195467999999998,ES
29140781,-40.38762029999999,-20.3605203,ES
29048065,-40.30894259999999,-20.2857098,ES
29101770,-40.2897864,-20.353156,ES
29146550,-40.3786976,-20.340954800000002,ES
29123100,0.0,0.0,
29125009,0.0,0.0,
29160210,-40.27423330000001,-20.2382675,ES
29047510,-40.3064695,-20.2970862,ES
29032550,-40.318513700000004,-20.2682661,ES
29032555,-40.31939089999999,-20.2728474,ES
29151630,-40.363796799999996,-20.330465,ES
29151775,0.0,0.0,
29031660,-40.3472696,-20.2985068,ES
29173057,0.0,0.0,
29047360,0.0,0.0,
29143014,-40.3817279,-20.3600828,ES
29106642,0.0,0.0,
29168680,-40.2493261,-20.1501316,ES
29168329,0.0,0.0,
29106075,0.0,0.0,
29122725,0.0,0.0,
29157313,-40.385867700000006,-20.254343300000002,ES
29309380,-41.1163846,-20.826708800000002,ES
29026792,0.0,0.0,
29703973,0.0,0.0,
29700011,-40.63000479999999,-19.5362513,ES
29709040,-40.6376994,-19.5194808,ES
29709315,-40.7051621,-19.5219948,ES
29122100,0.0,0.0,
29127029,0.0,0.0,
29126170,0.0,0.0,
29143166,-40.3888949,-20.357717899999997,ES
29128410,0.0,0.0,
29101740,-40.28484770000001,-20.3530725,ES
29157400,-40.3813679,-20.2630099,ES
29216210,-40.4906114,-20.6507974,ES
29105690,-40.308384000000004,-20.3608873,ES
29210470,0.0,0.0,
29211030,0.0,0.0,
29140790,-40.369136,-20.3711595,ES
29106126,-40.304292499999995,-20.343423100000003,ES
29160200,0.0,0.0,
29104465,0.0,0.0,
29221065,-40.4479724,-20.6239236,ES
29941170,-39.875615,-18.721600199999997,ES
29310270,0.0,0.0,
29148515,-40.400524,-20.3280176,ES
29106395,0.0,0.0,
29030230,0.0,0.0,
29050750,-40.3103355,-20.311868399999998,ES
29167732,-40.2611424,-20.1821241,ES
29705150,0.0,0.0,
29114730,-40.3434715,-20.3275944,ES
29056030,-40.2972154,-20.307911100000002,ES
29215240,-40.49933920000001,-20.660352300000003,ES
29144530,0.0,0.0,
29311733,-41.1481555,-20.8445655,ES
29311740,-41.146660499999996,-20.8429323,ES
29309120,0.0,0.0,
29141164,-40.3737576,-20.345844600000003,ES
29309700,-41.1296765,-20.8246013,ES
29142170,0.0,0.0,
29113610,0.0,0.0,
29703812,0.0,0.0,
29703720,0.0,0.0,
29705550,-40.6580813,-19.495480999999998,ES
29900065,-40.0667059,-19.3966972,ES
29310582,-41.1487239,-20.8383227,ES
29700200,-40.629528799999996,-19.5368367,ES
29115585,-40.333116,-20.3356426,ES
29148353,-40.415017299999995,-20.3314954,ES
29201000,0.0,0.0,
29112515,-40.35893529999999,-20.3690897,ES
29146733,-40.3750325,-20.3396747,ES
29150001,-40.3772635,-20.3280363,ES
29200270,-40.4973703,-20.6708492,ES
29157315,-40.386505,-20.256615300000004,ES
29120650,0.0,0.0,
29300020,0.0,0.0,
29712430,0.0,0.0,
29700630,-40.6185006,-19.532738300000002,ES
29702440,0.0,0.0,
29156480,-40.4118323,-20.2601698,ES
29111160,-40.3498488,-20.350020100000002,ES
29201270,-40.509375399999996,-20.6782485,ES
29120270,-40.318513700000004,-20.3433041,ES
29122620,-40.305831299999994,-20.3334089,ES
29156588,-40.3937688,-20.270912300000003,ES
29149265,0.0,0.0,
29145401,-40.4020372,-20.3480262,ES
29316282,0.0,0.0,
29112370,0.0,0.0,
29163312,-40.250923,-20.2216941,ES
29700837,-40.62180479999999,-19.540453600000003,ES
29704260,0.0,0.0,
29704858,0.0,0.0,
29901060,-40.051294299999995,-19.4026968,ES
29030025,0.0,0.0,
29116680,-40.3401232,-20.3433732,ES
29104260,-40.314446000000004,-20.3708508,ES
29200230,-40.4947711,-20.6700836,ES
29148460,-40.4018919,-20.3308038,ES
29221480,-40.449564,-20.6207211,ES
29146020,-40.393678799999996,-20.3420359,ES
29163650,-40.2259261,-20.2235753,ES
29102565,-40.3092821,-20.3685317,ES
29216010,-40.4873864,-20.6541805,ES
29704270,-40.665296500000004,-19.523584600000003,ES
29701330,-40.6274661,-19.539069199999997,ES
29703900,0.0,0.0,
29700650,-40.6204049,-19.5322237,ES
29705115,-40.619828000000005,-19.514990100000002,ES
29719360,0.0,0.0,
29705805,-40.6433309,-19.5146861,ES
29903188,-40.0541783,-19.389384200000002,ES
29908425,0.0,0.0,
29153050,-40.366586,-20.308186600000003,ES
29104480,-40.3210828,-20.363846600000002,ES
29141871,0.0,0.0,
29114002,0.0,0.0,
29118560,-40.334027899999995,-20.344732999999998,ES
35059320,-41.9468263,-18.840906399999998,MG
29152867,-40.375749600000006,-20.303278600000002,ES
29140844,-40.3786976,-20.3709557,ES
29118155,-40.338528600000004,-20.347795899999998,ES
29148530,-40.4032041,-20.330481600000002,ES
29118540,-40.333984,-20.346068,ES
29148618,-40.4022542,-20.3333441,ES
29154819,0.0,0.0,
29199990,0.0,0.0,
29704080,0.0,0.0,
29706400,-40.6517375,-19.5223065,ES
29708130,-40.6198495,-19.5498077,ES
29906440,-40.0535374,-19.3473059,ES
29906520,-40.047769200000005,-19.3528014,ES
29178750,-40.319074,-20.1197556,ES
29304510,-41.1110355,-20.8538113,ES
29203420,-40.521535899999996,-20.6731738,ES
29151520,-40.36132629999999,-20.324796300000003,ES
29126501,0.0,0.0,
29305270,0.0,0.0,
29211290,-40.5208217,-20.638611100000002,ES
29144570,-40.4000416,-20.3548951,ES
29100390,-40.2965771,-20.339336399999997,ES
29127245,-40.3527184,-20.444162699999996,ES
29111760,-40.346660299999996,-20.351822,ES
29113180,-40.3477055,-20.3749411,ES
29190910,0.0,0.0,
29706802,-40.6454177,-19.5209917,ES
29710012,0.0,0.0,
29703810,0.0,0.0,
29903300,0.0,0.0,
29908475,-40.046487299999995,-19.357730399999998,ES
29903120,-40.0477702,-19.3932365,ES
29140783,0.0,0.0,
29115565,-40.332807300000006,-20.334308,ES
29127033,-40.3536749,-20.4414465,ES
29156140,0.0,0.0,
29117270,-40.3501677,-20.3431951,ES
29118025,0.0,0.0,
29115720,0.0,0.0,
29203190,0.0,0.0,
29306040,-41.097581700000006,-20.853533300000002,ES
29315436,-41.17845210000001,-20.8383265,ES
29307130,-41.1069446,-20.8431351,ES
29930930,0.0,0.0,
29706415,0.0,0.0,
29702541,0.0,0.0,
29700841,-40.6230232,-19.53753,ES
29156270,-40.4119915,-20.2697629,ES
29118780,0.0,0.0,
29090410,-40.2636969,-20.2595487,ES
29101620,-40.2924572,-20.346067,ES
29015020,-40.33964479999999,-20.3197725,ES
29208080,0.0,0.0,
29215010,-40.498245000000004,-20.6611926,ES
29112165,0.0,0.0,
29120580,-40.316998299999995,-20.3450251,ES
29148396,-40.4068951,-20.330229199999998,ES
29127250,-40.3508054,-20.444082100000003,ES
29310344,0.0,0.0,
29155620,-40.3782195,-20.288285899999998,ES
29142382,-40.375909,-20.36354,ES
29150160,-40.36952480000001,-20.315938100000004,ES
29156583,-40.3982939,-20.274164499999998,ES
29109130,-40.31692049999999,-20.3589104,ES
29107245,0.0,0.0,
29118580,-40.331990600000005,-20.3460837,ES
29142650,0.0,0.0,
29119260,-40.3213917,-20.349755899999998,ES
29108334,-40.316759000000005,-20.353898100000002,ES
29117160,-40.3479357,-20.342282100000002,ES
29302240,0.0,0.0,
29116100,-40.33294739999999,-20.338468600000002,ES
29210260,-40.5123511,-20.661070600000002,ES
29384000,0.0,0.0,
29113010,-40.354950200000005,-20.3752474,ES
29116425,0.0,0.0,
29123130,0.0,0.0,
29310526,-41.144695,-20.8388663,ES
29120150,-40.3209777,-20.3388095,ES
29706427,0.0,0.0,
29700780,-40.613038700000004,-19.525592899999996,ES
29700431,-40.6214364,-19.5347616,ES
29702310,-40.6323053,-19.548036899999996,ES
29310568,-41.1503554,-20.8390462,ES
29314660,0.0,0.0,
29301320,-41.128732799999995,-20.835519100000003,ES
29302190,0.0,0.0,
29310524,-41.145324,-20.838075500000002,ES
29303040,-41.11890160000001,-20.8515274,ES
29307030,-41.105213799999994,-20.8453104,ES
29150720,0.0,0.0,
29142703,0.0,0.0,
29166773,0.0,0.0,
29113650,0.0,0.0,
29120335,-40.316121,-20.338299,ES
29142223,0.0,0.0,
29112550,-40.3551096,-20.3689257,ES
29107250,-40.297070899999994,-20.3465475,ES
29150501,0.0,0.0,
29197646,-40.0635504,-19.8252665,ES
29146100,0.0,0.0,
29161541,-40.2733554,-20.2235742,ES
29153170,-40.3682595,-20.3047389,ES
29156290,-40.41366370000001,-20.2652466,ES
29201105,-40.5046683,-20.679586800000003,ES
29705228,-40.674416799999996,-19.487698100000003,ES
29702600,-40.6288148,-19.5511128,ES
29273000,0.0,0.0,
29901028,0.0,0.0,
29308848,0.0,0.0,
29317470,-41.1377032,-20.8495552,ES
29151790,-40.36961420000001,-20.3249508,ES
29070510,-40.3000875,-20.2578016,ES
29150380,-40.3785382,-20.325234299999998,ES
29127015,-40.3593783,-20.4383318,ES
29106283,0.0,0.0,
29127365,0.0,0.0,
29108730,-40.3179554,-20.3514993,ES
29152863,-40.3743951,-20.3055665,ES
29142819,0.0,0.0,
29100240,-40.290672799999996,-20.334074100000002,ES
29106430,-40.302002200000004,-20.345802499999998,ES
29047010,0.0,0.0,
29309246,-41.1095408,-20.8385035,ES
29145836,0.0,0.0,
29047062,-40.311893700000006,-20.2998772,ES
29704375,-40.6616645,-19.5289863,ES
29902380,-40.0617081,-19.385105600000003,ES
29108014,-40.3119346,-20.3515521,ES
29203250,0.0,0.0,
29111870,-40.356703700000004,-20.3461309,ES
29220050,-40.4774094,-20.6255941,ES
29213050,-40.510329399999996,-20.644934399999997,ES
29048190,-40.3147651,-20.2871397,ES
29151770,-40.368657899999995,-20.3249095,ES
29155140,-40.38387609999999,-20.2976629,ES
29310340,-41.15205419999999,-20.846272600000002,ES
29030100,-40.3386881,-20.2823734,ES
29276000,0.0,0.0,
29901460,0.0,0.0,
29460000,0.0,0.0,
29210430,0.0,0.0,
29157329,-40.3786597,-20.256888399999998,ES
29156010,0.0,0.0,
29222250,0.0,0.0,
29140340,-40.3667454,-20.3373788,ES
29127265,-40.3455934,-20.4439489,ES
29148210,-40.3931963,-20.3386188,ES
29125080,-40.32305950000001,-20.425445800000002,ES
29156612,-40.3976006,-20.2708818,ES
29129045,-40.361963900000006,-20.5129573,ES
29146150,-40.3910456,-20.3417403,ES
29119720,0.0,0.0,
29310578,-41.1479762,-20.8377391,ES
29160150,-40.2825334,-20.2212813,ES
29150590,-40.3799723,-20.3271328,ES
29110010,0.0,0.0,
29060260,-40.29593879999999,-20.2877385,ES
29100250,-40.2863696,-20.3332152,ES
29160520,-40.269958700000004,-20.2415277,ES
29070570,-40.301364,-20.2614318,ES
29160250,0.0,0.0,
29144345,-40.4033911,-20.357214499999998,ES
29157305,-40.3883682,-20.255817999999998,ES
29142812,0.0,0.0,
29141560,-40.36690479999999,-20.3531018,ES
29116550,0.0,0.0,
29700848,-40.6231025,-19.538345899999996,ES
29146004,0.0,0.0,
29175055,0.0,0.0,
29309050,0.0,0.0,
29140791,-40.373279600000004,-20.3733777,ES
29221460,0.0,0.0,
29300550,-41.1259016,-20.846985600000004,ES
29705045,-40.6196908,-19.5131569,ES
29048480,-40.3166793,-20.2924305,ES
29104200,-40.318034600000004,-20.3752716,ES
29113020,-40.353993700000004,-20.3739815,ES
29166082,-40.2448544,-20.168819199999998,ES
29149460,-40.3928777,-20.3267706,ES
